"Jigapix - Wonderful World (USA) (En,Fr,Es) (NDSi Enhanced).zip","Jigapix - Wonderful World (USA) (En,Fr,Es) (NDSi Enhanced).nds",32
Jigoku Shoujo - Akekazura (Japan).zip,Jigoku Shoujo - Akekazura (Japan).nds,32
Jigsaw Puzzle DS - DS de Meguru Sekai Isan no Tabi (Japan).zip,Jigsaw Puzzle DS - DS de Meguru Sekai Isan no Tabi (Japan).nds,32
Jigsaw World - Daigekitou! Jig Battle Heroes (Japan).zip,Jigsaw World - Daigekitou! Jig Battle Heroes (Japan).nds,64
Jiji Tsuushin Shuppan-Kyoku Kyouryoku - Katei no Igaku - DS de Kitaeru Shokuzai Kenkou Training (Japan).zip,Jiji Tsuushin Shuppan-Kyoku Kyouryoku - Katei no Igaku - DS de Kitaeru Shokuzai Kenkou Training (Japan).nds,64
Jillian Michaels Fitness Ultimatum 2010 (USA).zip,Jillian Michaels Fitness Ultimatum 2010 (USA).nds,32
Jin Samguk Mussang DS - Fighter's Battle (Korea).zip,Jin Samguk Mussang DS - Fighter's Battle (Korea).nds,128
Jinsei Game (Japan).zip,Jinsei Game (Japan).nds,16
Jinsei Game DS (Japan).zip,Jinsei Game DS (Japan).nds,8
Jinsei Game Q - DS Heisei no Dekigoto (Japan).zip,Jinsei Game Q - DS Heisei no Dekigoto (Japan).nds,16
Jinsei Game Q - DS Shouwa no Dekigoto (Japan).zip,Jinsei Game Q - DS Shouwa no Dekigoto (Japan).nds,16
Jishin DS 72-jikan (Japan).zip,Jishin DS 72-jikan (Japan).nds,16
Jissen Pachi-Slot Hisshouhou! DS - Aladdin II Evolution (Japan).zip,Jissen Pachi-Slot Hisshouhou! DS - Aladdin II Evolution (Japan).nds,64
Jissen Pachi-Slot Hisshouhou! DS - Hokuto no Ken (Japan).zip,Jissen Pachi-Slot Hisshouhou! DS - Hokuto no Ken (Japan).nds,64
Jissen Pachi-Slot Hisshouhou! DS - Hokuto no Ken SE (Japan).zip,Jissen Pachi-Slot Hisshouhou! DS - Hokuto no Ken SE (Japan).nds,64
Jjangguneun Monmallyeo - Buriburi - Tteogip Maeul Daemoheom! (Korea).zip,Jjangguneun Monmallyeo - Buriburi - Tteogip Maeul Daemoheom! (Korea).nds,64
Jjangguneun Monmallyeo - Cinemaland Chalkak Chalkak Daesodong! (Korea) [b].zip,Jjangguneun Monmallyeo - Cinemaland Chalkak Chalkak Daesodong! (Korea) [b].nds,128
Jjangguneun Monmallyeo - Mallangmallang Gomuchalheuk Daebyeonsin! (Korea).zip,Jjangguneun Monmallyeo - Mallangmallang Gomuchalheuk Daebyeonsin! (Korea).nds,128
Jjangguneun Monmallyeo - Won Peulleoseu Won! - Shock Seong Land Daegyeoljeon!! (Korea).zip,Jjangguneun Monmallyeo - Won Peulleoseu Won! - Shock Seong Land Daegyeoljeon!! (Korea).nds,64
Jjangguneun Monmallyeo DS - Alssongdalssong Crayon Daejakjeon! (Korea).zip,Jjangguneun Monmallyeo DS - Alssongdalssong Crayon Daejakjeon! (Korea).nds,64
"Joan Jade and the Gates of Xibalba (Europe) (En,Fr,De,Nl).zip","Joan Jade and the Gates of Xibalba (Europe) (En,Fr,De,Nl).nds",16
John Deere - Harvest in the Heartland (USA) (Rev 1).zip,John Deere - Harvest in the Heartland (USA) (Rev 1).nds,32
John Deere - Harvest in the Heartland (USA).zip,John Deere - Harvest in the Heartland (USA).nds,32
"Johnny Bravo in the Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama! (Europe) (En,Es,It).zip","Johnny Bravo in the Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama! (Europe) (En,Es,It).nds",16
"Johnny Bravo in the Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama! (USA) (En,Es,It).zip","Johnny Bravo in the Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama! (USA) (En,Es,It).nds",16
Johnny no Dasshutsu Daisakusen (Japan).zip,Johnny no Dasshutsu Daisakusen (Japan).nds,8
"Johnny Test (USA) (En,Fr,Es).zip","Johnny Test (USA) (En,Fr,Es).nds",32
"Jojo's Fashion Show (Europe) (En,Fr,De,Es,It) [b].zip","Jojo's Fashion Show (Europe) (En,Fr,De,Es,It) [b].nds",64
"Jojo's Fashion Show - Design in a Dash! (USA) (En,Fr,Es).zip","Jojo's Fashion Show - Design in a Dash! (USA) (En,Fr,Es).nds",64
"Jonas (Europe) (En,Fr,De,Es,It,Nl).zip","Jonas (Europe) (En,Fr,De,Es,It,Nl).nds",64
"Jonas (Europe) (En,Sv,No,Da).zip","Jonas (Europe) (En,Sv,No,Da).nds",64
Jonas (USA) (Rev 1).zip,Jonas (USA) (Rev 1).nds,64
Jonas (USA).zip,Jonas (USA).nds,64
Josefiina Alkupolku - Englannin Kieli - Mysteeri Lontoossa (Finland).zip,Josefiina Alkupolku - Englannin Kieli - Mysteeri Lontoossa (Finland).nds,64
Josefiina Alkupolku - Matematiikka - Sumua Lukukylan ylla (Finland).zip,Josefiina Alkupolku - Matematiikka - Sumua Lukukylan ylla (Finland).nds,32
Josefiina Alkupolku - Seikkailumaa - Unelmien peili (Finland).zip,Josefiina Alkupolku - Seikkailumaa - Unelmien peili (Finland).nds,32
Josefin Skolhjaelp - Svenska - Kaos i Kommakoeping (Sweden).zip,Josefin Skolhjaelp - Svenska - Kaos i Kommakoeping (Sweden).nds,64
Josefin Skolhjalp - Engelska - Mystery in London (Sweden).zip,Josefin Skolhjalp - Engelska - Mystery in London (Sweden).nds,64
Josefin Skolhjalp - Lar Dig Stava - Stavning eller Kaos (Sweden).zip,Josefin Skolhjalp - Lar Dig Stava - Stavning eller Kaos (Sweden).nds,32
Josefin Skolhjalp - Matematik - Dimma over Sifferkoping (Sweden).zip,Josefin Skolhjalp - Matematik - Dimma over Sifferkoping (Sweden).nds,32
Josefin Skolhjalp och Dromspegeln (Sweden).zip,Josefin Skolhjalp och Dromspegeln (Sweden).nds,32
Josefine - Hotell Skrotenborg (Norway).zip,Josefine - Hotell Skrotenborg (Norway).nds,32
Josefine - Jungelskatten (Norway).zip,Josefine - Jungelskatten (Norway).nds,32
"Josefine - Magi i Eventyrland (Europe) (Sv,No) [b].zip","Josefine - Magi i Eventyrland (Europe) (Sv,No) [b].nds",128
Josefine og Droemmespeilet (Norway) [b].zip,Josefine og Droemmespeilet (Norway) [b].nds,32
Josefine Skolehjelp - Engelsk - Mystery in London (Norway).zip,Josefine Skolehjelp - Engelsk - Mystery in London (Norway).nds,64
Josefine Skolehjelp - Laer a stave - Staving eller Kaos (Norway).zip,Josefine Skolehjelp - Laer a stave - Staving eller Kaos (Norway).nds,32
Josefine Skolehjelp - Matematikk - Taake i Tallheimen (Norway).zip,Josefine Skolehjelp - Matematikk - Taake i Tallheimen (Norway).nds,32
Josefine Skolehjelp - Norsk - Kaos i Kommaby (Norway).zip,Josefine Skolehjelp - Norsk - Kaos i Kommaby (Norway).nds,64
Joshikousei Nigeru! - Shinrei Puzzle Gakuen (Japan).zip,Joshikousei Nigeru! - Shinrei Puzzle Gakuen (Japan).nds,16
"Journey to the Center of the Earth (Europe) (En,Fr,De,Es,It).zip","Journey to the Center of the Earth (Europe) (En,Fr,De,Es,It).nds",64
Journey to the Center of the Earth (USA).zip,Journey to the Center of the Earth (USA).nds,64
Juggler DS (Japan).zip,Juggler DS (Japan).nds,32
"Juiced 2 - Hot Import Nights (Europe) (En,Fr,De,Es,It).zip","Juiced 2 - Hot Import Nights (Europe) (En,Fr,De,Es,It).nds",32
Juiced 2 - Hot Import Nights (USA).zip,Juiced 2 - Hot Import Nights (USA).nds,32
Jumble Madness (USA) [b].zip,Jumble Madness (USA) [b].nds,16
Jump Super Stars (Japan).zip,Jump Super Stars (Japan).nds,64
Jump Ultimate Stars (Japan).zip,Jump Ultimate Stars (Japan).nds,64
JumpStart - Deep Sea Escape (USA).zip,JumpStart - Deep Sea Escape (USA).nds,16
JumpStart - Legend of Lost Island (USA).zip,JumpStart - Legend of Lost Island (USA).nds,16
"Jungle School (Europe) (En,Fr,De,Es,It,Nl).zip","Jungle School (Europe) (En,Fr,De,Es,It,Nl).nds",32
"Junior Brain Trainer (Europe) (En,Fr,De,Es,It).zip","Junior Brain Trainer (Europe) (En,Fr,De,Es,It).nds",8
"Junior Brain Trainer (Europe) (Fr,Nl,Sv,No,Da,Fi).zip","Junior Brain Trainer (Europe) (Fr,Nl,Sv,No,Da,Fi).nds",8
"Junior Brain Trainer (USA) (En,Fr,De,Es,It).zip","Junior Brain Trainer (USA) (En,Fr,De,Es,It).nds",8
Junior Brain Trainer - Math Edition (USA).zip,Junior Brain Trainer - Math Edition (USA).nds,8
Junior Brain Trainer - Maths Edition (Europe).zip,Junior Brain Trainer - Maths Edition (Europe).nds,8
"Junior Brain Trainer 2 (Europe) (En,Fr,De,Es,It).zip","Junior Brain Trainer 2 (Europe) (En,Fr,De,Es,It).nds",8
"Junior Brain Trainer 2 (USA) (En,Fr,De,Es,It).zip","Junior Brain Trainer 2 (USA) (En,Fr,De,Es,It).nds",8
Junior Classic Books & Fairytales (USA).zip,Junior Classic Books & Fairytales (USA).nds,8
Junior Classic Books (Europe).zip,Junior Classic Books (Europe).nds,8
"Junior Classic Games (Europe) (En,Fr,De,Es,It) (Rev 1).zip","Junior Classic Games (Europe) (En,Fr,De,Es,It) (Rev 1).nds",8
"Junior Classic Games (Europe) (En,Fr,De,Es,It).zip","Junior Classic Games (Europe) (En,Fr,De,Es,It).nds",8
"Junior Classic Games (USA) (En,Fr,De,Es,It).zip","Junior Classic Games (USA) (En,Fr,De,Es,It).nds",8
Junior Island Adventure (USA).zip,Junior Island Adventure (USA).nds,32
Junior Mystery Quest (USA).zip,Junior Mystery Quest (USA).nds,16
"Junior Mystery Stories (Europe) (En,Fr,De,Es,It) (Rev 1).zip","Junior Mystery Stories (Europe) (En,Fr,De,Es,It) (Rev 1).nds",16
Junior Mystery Stories (Europe).zip,Junior Mystery Stories (Europe).nds,16
"Junior Wort-Quiz, Das (Germany) [b].zip","Junior Wort-Quiz, Das (Germany) [b].nds",32
Just in Time Translations - Say It in 6 Languages (USA).zip,Just in Time Translations - Say It in 6 Languages (USA).nds,32
"Just Sing (USA) (En,Fr) (NDSi Enhanced).zip","Just Sing (USA) (En,Fr) (NDSi Enhanced).nds",64
"Just Sing! (Europe) (En,Fr,De,Nl) (NDSi Enhanced).zip","Just Sing! (Europe) (En,Fr,De,Nl) (NDSi Enhanced).nds",64
"Just Sing! (Europe) (En,Fr,De,Nl) (Rev 1) (NDSi Enhanced).zip","Just Sing! (Europe) (En,Fr,De,Nl) (Rev 1) (NDSi Enhanced).nds",64
"Just Sing! - Vol. 2 (Europe) (En,Fr,De) (VJVP) (NDSi Enhanced).zip","Just Sing! - Vol. 2 (Europe) (En,Fr,De) (VJVP) (NDSi Enhanced).nds",64
"Just Sing! - Vol. 2 (Europe) (En,Fr,De) (VJVV) (NDSi Enhanced).zip","Just Sing! - Vol. 2 (Europe) (En,Fr,De) (VJVV) (NDSi Enhanced).nds",64
"Just Sing! - Vol. 3 (Europe) (En,Fr,De) (NDSi Enhanced).zip","Just Sing! - Vol. 3 (Europe) (En,Fr,De) (NDSi Enhanced).nds",64
"Justice League Heroes (Europe) (En,Fr,De,Es,It).zip","Justice League Heroes (Europe) (En,Fr,De,Es,It).nds",64
Justice League Heroes (USA).zip,Justice League Heroes (USA).nds,64
Juushin Enbu DS (Japan).zip,Juushin Enbu DS (Japan).nds,64
Juushinden - Ultimate Beast Battlers (Japan).zip,Juushinden - Ultimate Beast Battlers (Japan).nds,64
K-1 World GP - Zettai Ouja Ikusei Keikaku (Japan).zip,K-1 World GP - Zettai Ouja Ikusei Keikaku (Japan).nds,64
K11 - Kommissare im Einsatz (Germany).zip,K11 - Kommissare im Einsatz (Germany).nds,64
K3 en de Vrolijke Noten (Netherlands).zip,K3 en de Vrolijke Noten (Netherlands).nds,32
K3 en het IJsprinsesje (Netherlands).zip,K3 en het IJsprinsesje (Netherlands).nds,16
K3 Fashion Party (Netherlands).zip,K3 Fashion Party (Netherlands).nds,16
K3 Karaoke (Netherlands).zip,K3 Karaoke (Netherlands).nds,32
Kabu Trader Shun (Japan).zip,Kabu Trader Shun (Japan).nds,32
Kabushiki Baibai Trainer - Kabutore! (Japan).zip,Kabushiki Baibai Trainer - Kabutore! (Japan).nds,128
Kabushiki Baibai Trainer - Kabutore! Next (Japan).zip,Kabushiki Baibai Trainer - Kabutore! Next (Japan).nds,128
Kachou Shima Kosaku DS - Dekiru Otoko no Love & Success (Japan).zip,Kachou Shima Kosaku DS - Dekiru Otoko no Love & Success (Japan).nds,64
Kage no Densetsu - The Legend of Kage 2 (Japan).zip,Kage no Densetsu - The Legend of Kage 2 (Japan).nds,32
Kageyama Hideo no Hanpuku Ondoku - DS Eigo - Shougaku Eigo Hisshuu Drill (Japan).zip,Kageyama Hideo no Hanpuku Ondoku - DS Eigo - Shougaku Eigo Hisshuu Drill (Japan).nds,64
Kageyama Hideo no IQ Teacher DS - Kangaeru Chikara to Oboeru Chikara (Japan).zip,Kageyama Hideo no IQ Teacher DS - Kangaeru Chikara to Oboeru Chikara (Japan).nds,8
Kaibou Seirigaku DS - Touch de Hirogaru! Jintai no Kouzou to Kinou (Japan) (Rev 2) [b].zip,Kaibou Seirigaku DS - Touch de Hirogaru! Jintai no Kouzou to Kinou (Japan) (Rev 2) [b].nds,31
Kaibou Seirigaku DS - Touch de Hirogaru! Jintai no Kouzou to Kinou (Japan).zip,Kaibou Seirigaku DS - Touch de Hirogaru! Jintai no Kouzou to Kinou (Japan).nds,32
Kaidan Restaurant - Ura Menu 100-sen (Japan).zip,Kaidan Restaurant - Ura Menu 100-sen (Japan).nds,32
Kaidan Restaurant - Zoku! Shin Menu 100-sen (Japan).zip,Kaidan Restaurant - Zoku! Shin Menu 100-sen (Japan).nds,64
Kaigo Navi DS (Japan) [b].zip,Kaigo Navi DS (Japan) [b].nds,7
Kaijuu Busters (Japan).zip,Kaijuu Busters (Japan).nds,64
Kaijuu Busters Powered (Japan).zip,Kaijuu Busters Powered (Japan).nds,128
Kaite Oboeru - Doragana (Japan).zip,Kaite Oboeru - Doragana (Japan).nds,32
"Kaite, Shabette, Hajimeyou! - Monster Farm DS (Japan).zip","Kaite, Shabette, Hajimeyou! - Monster Farm DS (Japan).nds",64
Kaitou Rousseau (Japan).zip,Kaitou Rousseau (Japan).nds,128
Kaitou Wario the Seven (Japan) (Rev 1).zip,Kaitou Wario the Seven (Japan) (Rev 1).nds,64
Kaitou Wario the Seven (Japan).zip,Kaitou Wario the Seven (Japan).nds,64
Kaizoku Sentai Gokaiger - Atsumete Henshin! 35 Sentai! (Japan) [b].zip,Kaizoku Sentai Gokaiger - Atsumete Henshin! 35 Sentai! (Japan) [b].nds,53
Kakikomi Shiki - 'Hannya Shingyou' Renshuuchou DS (Japan).zip,Kakikomi Shiki - 'Hannya Shingyou' Renshuuchou DS (Japan).nds,32
Kakko Yoku Narou - Kaku-chan Shiki - Kintore Navi (Japan).zip,Kakko Yoku Narou - Kaku-chan Shiki - Kintore Navi (Japan).nds,128
"Kakuromaniacs (Europe) (En,Fr,De,Es,It).zip","Kakuromaniacs (Europe) (En,Fr,De,Es,It).nds",8
Kakushi E Mystery - Riku to Yohan - Kieta 2-mai no E (Japan).zip,Kakushi E Mystery - Riku to Yohan - Kieta 2-mai no E (Japan).nds,64
"Kalle Kunskap - 4-7 Aar (Europe) (Sv,No,Da,Fi) [b].zip","Kalle Kunskap - 4-7 Aar (Europe) (Sv,No,Da,Fi) [b].nds",256
"Kalle Kunskap Matematik 4-8 ar (Europe) (Sv,No).zip","Kalle Kunskap Matematik 4-8 ar (Europe) (Sv,No).nds",64
Kameleon (Europe).zip,Kameleon (Europe).nds,8
"Kamen Rider - Dragon Knight (USA) (En,Fr,Es).zip","Kamen Rider - Dragon Knight (USA) (En,Fr,Es).nds",32
Kamen Rider Battle - GanbaRide - Card Battle Taisen (Japan).zip,Kamen Rider Battle - GanbaRide - Card Battle Taisen (Japan).nds,64
Kamonohashikamo. - Aimai Seikatsu no Susume (Japan).zip,Kamonohashikamo. - Aimai Seikatsu no Susume (Japan).nds,64
Kanbayashi Shiki Nouryoku Kaihatsu Hou - Unou Kids DS (Japan) (Rev 1).zip,Kanbayashi Shiki Nouryoku Kaihatsu Hou - Unou Kids DS (Japan) (Rev 1).nds,8
Kanbayashi Shiki Nouryoku Kaihatsu Hou - Unou Kids DS (Japan).zip,Kanbayashi Shiki Nouryoku Kaihatsu Hou - Unou Kids DS (Japan).nds,8
Kangaeru Chikara o Gun Gun Nobasu! - DS Youji no Noutore (Japan).zip,Kangaeru Chikara o Gun Gun Nobasu! - DS Youji no Noutore (Japan).nds,64
Kanji no Wataridori (Japan) (Rev 1).zip,Kanji no Wataridori (Japan) (Rev 1).nds,16
Kanji no Wataridori (Japan).zip,Kanji no Wataridori (Japan).nds,16
Kanji Sonomama - DS Rakubiki Jiten (Japan).zip,Kanji Sonomama - DS Rakubiki Jiten (Japan).nds,128
Kankyou Jidai no Koushiki Kentei - Eco Kentei DS - Tokyo Shoukou Kaigisho Kanshuu (Japan).zip,Kankyou Jidai no Koushiki Kentei - Eco Kentei DS - Tokyo Shoukou Kaigisho Kanshuu (Japan).nds,8
Kanshuu - Shuukan Pro Wrestling - Pro Wrestling Kentei DS (Japan).zip,Kanshuu - Shuukan Pro Wrestling - Pro Wrestling Kentei DS (Japan).nds,64
Kanshuu Nihon Joushiki Ryoku Kentei Kyoukai - Imasara Hito ni wa Kikenai - Otona no Joushiki Ryoku Training DS (Japan) (Rev 1).zip,Kanshuu Nihon Joushiki Ryoku Kentei Kyoukai - Imasara Hito ni wa Kikenai - Otona no Joushiki Ryoku Training DS (Japan) (Rev 1).nds,64
Kanshuu Nihon Joushiki Ryoku Kentei Kyoukai - Imasara Hito ni wa Kikenai - Otona no Joushiki Ryoku Training DS (Japan).zip,Kanshuu Nihon Joushiki Ryoku Kentei Kyoukai - Imasara Hito ni wa Kikenai - Otona no Joushiki Ryoku Training DS (Japan).nds,64
Kantan! Tanoshii! - Okashi Navi DS (Japan).zip,Kantan! Tanoshii! - Okashi Navi DS (Japan).nds,64
Karada Support Kenkyuujo - Tounyoubyou Hen (Japan).zip,Karada Support Kenkyuujo - Tounyoubyou Hen (Japan).nds,8
"Karada, Yorokobu Shokuji & Exercise - Kenkou Kentei (Japan).zip","Karada, Yorokobu Shokuji & Exercise - Kenkou Kentei (Japan).nds",32
Karasawa Shunichi no Zettai ni Ukeru!! - Zatsugakuen DS (Japan).zip,Karasawa Shunichi no Zettai ni Ukeru!! - Zatsugakuen DS (Japan).nds,16
"Karrablast-shelmet Distribution 2011 (Europe) (En,Fr,De,Es,It) (Wi-Fi Kiosk) (Save Data).zip","Karrablast-shelmet Distribution 2011 (Europe) (En,Fr,De,Es,It) (Wi-Fi Kiosk) (Save Data).nds",8
Kaseki Chou Shinka - Spectrobes (Japan).zip,Kaseki Chou Shinka - Spectrobes (Japan).nds,64
Katei de Dekiru! Chomeijin Yuumei Ryourinin no Original Recipe - Shokusai Roman (Japan).zip,Katei de Dekiru! Chomeijin Yuumei Ryourinin no Original Recipe - Shokusai Roman (Japan).nds,32
Katekyoo Hitman Reborn! DS - Fate of Heat - Honoo no Sadame (Japan).zip,Katekyoo Hitman Reborn! DS - Fate of Heat - Honoo no Sadame (Japan).nds,64
Katekyoo Hitman Reborn! DS - Fate of Heat II - Unmei no Futari (Japan).zip,Katekyoo Hitman Reborn! DS - Fate of Heat II - Unmei no Futari (Japan).nds,64
Katekyoo Hitman Reborn! DS - Fate of Heat III - Yuki no Shugosha Raishuu! (Japan).zip,Katekyoo Hitman Reborn! DS - Fate of Heat III - Yuki no Shugosha Raishuu! (Japan).nds,64
Katekyoo Hitman Reborn! DS - Flame Rumble - Kaien Ring Soudatsusen! (Japan).zip,Katekyoo Hitman Reborn! DS - Flame Rumble - Kaien Ring Soudatsusen! (Japan).nds,64
Katekyoo Hitman Reborn! DS - Flame Rumble - Mukuro Kyoushuu! (Japan).zip,Katekyoo Hitman Reborn! DS - Flame Rumble - Mukuro Kyoushuu! (Japan).nds,64
Katekyoo Hitman Reborn! DS - Flame Rumble Hyper - Moeyo Mirai (Japan).zip,Katekyoo Hitman Reborn! DS - Flame Rumble Hyper - Moeyo Mirai (Japan).nds,128
Katekyoo Hitman Reborn! DS - Flame Rumble X - Mirai Chou Bakuhatsu!! (Japan).zip,Katekyoo Hitman Reborn! DS - Flame Rumble X - Mirai Chou Bakuhatsu!! (Japan).nds,128
Katekyoo Hitman Reborn! DS - Flame Rumble XX - Chou Kessen! Real 6 Chouka (Japan) (NDSi Enhanced).zip,Katekyoo Hitman Reborn! DS - Flame Rumble XX - Chou Kessen! Real 6 Chouka (Japan) (NDSi Enhanced).nds,128
Katekyoo Hitman Reborn! DS - Mafia Daishuugou! - Vongola Festival!! (Japan).zip,Katekyoo Hitman Reborn! DS - Mafia Daishuugou! - Vongola Festival!! (Japan).nds,64
Katekyoo Hitman Reborn! DS - Ore ga Boss! - Saikyou Family Taisen (Japan) (NDSi Enhanced).zip,Katekyoo Hitman Reborn! DS - Ore ga Boss! - Saikyou Family Taisen (Japan) (NDSi Enhanced).nds,64
Katekyoo Hitman Reborn! DS - Shinuki Max! Vongola Carnival!! (Japan).zip,Katekyoo Hitman Reborn! DS - Shinuki Max! Vongola Carnival!! (Japan).nds,64
Katekyoo Hitman Reborn! DS - Vongola Shiki - Taisen Battle Sugoroku (Japan).zip,Katekyoo Hitman Reborn! DS - Vongola Shiki - Taisen Battle Sugoroku (Japan).nds,32
"Kawa no Nushi Tsuri - Komorebi no Tani, Seseragi no Uta (Japan).zip","Kawa no Nushi Tsuri - Komorebi no Tani, Seseragi no Uta (Japan).nds",64
Kawaii Koinu DS (Japan).zip,Kawaii Koinu DS (Japan).nds,16
Kawaii Koinu DS 2 (Japan) (Rev 2).zip,Kawaii Koinu DS 2 (Japan) (Rev 2).nds,32
Kawaii Koinu DS 2 (Japan).zip,Kawaii Koinu DS 2 (Japan).nds,32
Kawaii Koinu DS 3 (Japan) [b].zip,Kawaii Koinu DS 3 (Japan) [b].nds,32
Kawaii Koneko DS (Japan).zip,Kawaii Koneko DS (Japan).nds,32
Kawaii Koneko DS 2 (Japan).zip,Kawaii Koneko DS 2 (Japan).nds,32
Kawaii Koneko DS 3 (Japan).zip,Kawaii Koneko DS 3 (Japan).nds,32
"Kayou Generation, The (Japan).zip","Kayou Generation, The (Japan).nds",64
Kazoku Minna de - Nihon Shiatsu Shikai Kanshuu - Raku Raku Shiatsu Navi (Japan).zip,Kazoku Minna de - Nihon Shiatsu Shikai Kanshuu - Raku Raku Shiatsu Navi (Japan).nds,128
Keiba Navi - Umanosuke (Japan).zip,Keiba Navi - Umanosuke (Japan).nds,16
Keiba Techou - Umanosuke 2 (Japan).zip,Keiba Techou - Umanosuke 2 (Japan).nds,32
Keiji J.B. Harold no Jikenbo - Manhattan Requiem & Kiss of Murder (Japan).zip,Keiji J.B. Harold no Jikenbo - Manhattan Requiem & Kiss of Murder (Japan).nds,32
Keiji J.B. Harold no Jikenbo - Murder Club (Japan).zip,Keiji J.B. Harold no Jikenbo - Murder Club (Japan).nds,16
Keitai Sousakan 7 DS - Buddy Sequence (Japan).zip,Keitai Sousakan 7 DS - Buddy Sequence (Japan).nds,64
Kekkaishi - Karasumori Ayakashi Kidan (Japan) (Rev 1).zip,Kekkaishi - Karasumori Ayakashi Kidan (Japan) (Rev 1).nds,64
Kekkaishi - Karasumori Ayakashi Kidan (Japan).zip,Kekkaishi - Karasumori Ayakashi Kidan (Japan).nds,64
Kekkaishi - Kokubourou Shuurai (Japan).zip,Kekkaishi - Kokubourou Shuurai (Japan).nds,64
"Keldeo Distribution 2012 (USA, Europe) (En,Fr,De,Es,It) (Wi-Fi Kiosk) (Save Data).zip","Keldeo Distribution 2012 (USA, Europe) (En,Fr,De,Es,It) (Wi-Fi Kiosk) (Save Data).nds",8
Keltis - Das Spiel von Reiner Knizia (Germany) [b].zip,Keltis - Das Spiel von Reiner Knizia (Germany) [b].nds,32
Kemeko Deluxe! DS - Yome to Meka to Otoko to Onna (Japan).zip,Kemeko Deluxe! DS - Yome to Meka to Otoko to Onna (Japan).nds,128
Kenkou Ouen Recipe 1000 - DS Kondate Zenshuu (Japan) (Rev 1).zip,Kenkou Ouen Recipe 1000 - DS Kondate Zenshuu (Japan) (Rev 1).nds,32
Kenkou Ouen Recipe 1000 - DS Kondate Zenshuu (Japan).zip,Kenkou Ouen Recipe 1000 - DS Kondate Zenshuu (Japan).nds,32
Kenshuui Tendo Dokuta (Japan).zip,Kenshuui Tendo Dokuta (Japan).nds,16
Kenshuui Tendo Dokuta 2 - Inochi no Tenbin (Japan).zip,Kenshuui Tendo Dokuta 2 - Inochi no Tenbin (Japan).nds,32
Kero Kero 7 (Japan).zip,Kero Kero 7 (Japan).nds,32
Keroro Gunsou - Enshuu Da yo! - Zenin Shuugou Part 2 (Japan).zip,Keroro Gunsou - Enshuu Da yo! - Zenin Shuugou Part 2 (Japan).nds,64
Keroro RPG - Kishi to Musha to Densetsu no Kaizoku (Japan).zip,Keroro RPG - Kishi to Musha to Densetsu no Kaizoku (Japan).nds,128
Keshikasu-kun - Battle Kasu-tival (Japan).zip,Keshikasu-kun - Battle Kasu-tival (Japan).nds,32
Ketsui Death Label - Kizuna Jigoku-tachi (Japan).zip,Ketsui Death Label - Kizuna Jigoku-tachi (Japan).nds,128
"Kid Paddle - Blorks Invasion (Europe) (Fr,Nl).zip","Kid Paddle - Blorks Invasion (Europe) (Fr,Nl).nds",16
Kid Paddle - Lost in the Game (France).zip,Kid Paddle - Lost in the Game (France).nds,32
Kidou Gekidan Haro Ichiza - Gundam Mahjong +Z - Sarani Dekiru You ni Natta Na! (Japan).zip,Kidou Gekidan Haro Ichiza - Gundam Mahjong +Z - Sarani Dekiru You ni Natta Na! (Japan).nds,128
Kidou Gekidan Haro Ichiza - Gundam Mahjong DS - Oyaji ni mo Agarareta Koto nai no ni! (Japan).zip,Kidou Gekidan Haro Ichiza - Gundam Mahjong DS - Oyaji ni mo Agarareta Koto nai no ni! (Japan).nds,64
Kidou Senshi Gundam 00 (Japan).zip,Kidou Senshi Gundam 00 (Japan).nds,64
Kids DS - Dekita yo! Mama. - Onnanoko (Japan).zip,Kids DS - Dekita yo! Mama. - Onnanoko (Japan).nds,16
Kids DS - Dekita yo! Mama. - Otokonoko (Japan).zip,Kids DS - Dekita yo! Mama. - Otokonoko (Japan).nds,16
Kids Learn & Play - Pets & Vets Bundle (USA).zip,Kids Learn & Play - Pets & Vets Bundle (USA).nds,64
Kids Learn - 2Think - A+ Edition (USA).zip,Kids Learn - 2Think - A+ Edition (USA).nds,16
Kids Learn - Math - A+ Edition (USA).zip,Kids Learn - Math - A+ Edition (USA).nds,16
Kids Learn - Math and Spelling Bundle (USA).zip,Kids Learn - Math and Spelling Bundle (USA).nds,32
Kids Learn - Spelling and Grammar - A+ Edition (USA).zip,Kids Learn - Spelling and Grammar - A+ Edition (USA).nds,16
Kids Learn Music - A+ Edition (USA) (NDSi Enhanced).zip,Kids Learn Music - A+ Edition (USA) (NDSi Enhanced).nds,32
Kiite Hajimeru - Eigo Kaiwa Training - Kikitore (Japan).zip,Kiite Hajimeru - Eigo Kaiwa Training - Kikitore (Japan).nds,64
Kikansha Thomas - DS de Hajimeru Chiiku Gakushuu (Japan).zip,Kikansha Thomas - DS de Hajimeru Chiiku Gakushuu (Japan).nds,64
Kikansha Thomas - DS de Hajimeru Kokugo Sansuu Eigo (Japan).zip,Kikansha Thomas - DS de Hajimeru Kokugo Sansuu Eigo (Japan).nds,32
